year,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,NewYork,RhodeIsland,Georgia,NewHampshire,NorthCarolina,NewJersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,SouthCarolina,DistrictofColumbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,SouthDakota,Arkansas,Delaware,Mississippi,NewMexico,NorthDakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,PuertoRico,VirginIslands,Guam,WestVirginia,NorthernMarianaIslands
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,6,0,5,0,0,0,1,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,6,1,3,0,0,0,0,0,0,1,2,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,14,0,3,0,0,0,1,0,0,1,1,14,0,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,7,3,2,0,0,2,2,0,0,0,1,7,0,7,0,0,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,3,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,8,1,5,1,1,1,1,0,0,0,1,29,0,4,0,0,2,0,1,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,12,1,4,0,1,1,0,0,0,1,2,27,0,6,0,0,5,1,1,0,2,0,1,1,1,0,1,0,1,1,0,0,1,1,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62,2,3,7,1,3,0,2,0,1,1,2,47,0,5,0,0,4,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,3,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63,13,3,4,0,4,1,0,0,0,0,5,41,0,0,1,0,7,3,0,2,0,0,1,0,0,0,3,2,1,0,1,0,0,2,0,14,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64,13,4,13,4,2,0,4,0,0,3,1,73,0,13,0,0,17,1,1,2,0,0,5,0,0,1,1,2,0,1,1,5,1,2,1,12,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,5,15,0,4,2,1,0,0,2,4,119,0,9,0,1,18,8,0,4,1,0,2,2,0,2,4,0,0,0,3,1,2,7,0,19,3,19,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0
66,21,5,15,2,10,3,9,0,0,1,6,127,0,9,0,1,19,5,0,0,0,0,4,0,1,2,5,2,1,0,0,1,5,2,0,18,4,20,0,1,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0
67,26,11,20,7,10,6,2,2,1,1,17,143,0,8,1,1,27,7,1,0,3,0,8,3,2,1,7,4,0,1,1,1,0,6,2,36,7,30,0,0,1,2,0,1,0,1,1,1,1,1,1,0,0,0,0
68,14,13,19,0,9,1,6,0,0,1,10,290,2,15,0,1,32,13,5,4,0,0,5,1,1,7,12,2,1,2,1,2,3,6,0,18,3,18,0,2,3,5,1,0,0,0,0,0,1,0,0,0,0,0,0
69,16,20,9,3,4,0,6,0,0,0,3,245,1,4,1,2,21,3,1,1,1,0,1,0,4,1,5,1,1,1,2,0,5,1,1,15,5,21,0,1,1,1,0,0,0,0,2,1,1,0,2,0,0,1,0
70,14,14,16,2,8,3,11,1,2,3,12,332,1,19,0,0,38,4,4,3,6,0,3,2,1,1,8,2,4,2,1,0,4,2,2,34,10,65,0,1,1,2,2,2,0,1,0,6,1,3,1,0,0,0,0
71,5,23,37,4,33,5,11,1,1,2,14,417,4,23,0,4,68,18,3,8,0,1,15,7,2,6,24,4,0,1,2,1,1,33,1,54,15,67,0,1,3,4,1,0,0,0,2,2,2,1,2,0,1,0,0
72,23,39,29,5,33,8,6,1,2,1,15,486,2,29,1,1,88,11,15,6,10,0,15,2,5,7,2,4,2,1,3,3,7,16,2,33,10,72,1,2,1,2,1,0,0,0,2,15,0,0,3,0,1,1,1
73,23,19,35,6,32,4,16,1,0,2,44,548,2,22,1,6,184,16,3,6,9,1,13,14,1,4,16,5,1,3,6,1,7,27,2,37,16,81,0,2,1,4,1,0,0,0,0,4,0,0,1,0,0,0,0
74,21,46,35,6,38,12,18,0,0,1,25,753,2,22,2,2,108,14,6,5,4,1,24,0,4,4,12,3,3,5,7,0,5,20,0,60,10,61,0,0,2,3,3,0,0,0,2,6,1,0,3,0,1,0,0
75,25,37,41,12,24,11,27,2,1,4,25,819,3,10,2,11,200,16,12,3,11,0,14,6,2,4,37,6,6,2,13,3,6,33,0,42,11,62,0,2,0,6,1,0,0,1,1,6,0,1,3,0,0,0,0
76,26,34,26,11,15,13,12,0,0,1,26,800,8,11,0,7,70,14,14,0,3,1,11,4,5,4,20,4,1,2,8,2,0,24,11,65,17,76,0,2,0,8,1,0,0,1,0,1,0,0,2,0,0,1,0
77,39,27,37,3,29,10,23,2,5,2,33,795,2,75,0,3,88,10,24,12,15,1,14,8,1,5,10,4,2,2,4,1,2,17,3,35,23,111,2,0,1,8,0,0,0,0,0,8,3,0,1,1,0,1,0
78,26,75,61,10,96,11,18,2,0,4,42,1055,3,54,4,10,227,29,12,2,7,0,32,14,4,16,71,3,0,5,23,0,15,71,1,70,25,118,2,2,1,8,1,1,0,0,2,11,2,0,2,0,0,0,1
79,21,80,59,3,77,13,18,2,0,5,27,953,5,22,5,11,272,13,20,20,11,0,30,7,5,12,73,12,3,8,7,0,6,58,1,70,26,114,0,0,3,8,3,0,0,1,2,3,4,0,1,0,0,0,0
80,26,70,42,9,70,9,33,1,0,6,48,1028,8,42,3,13,196,35,15,2,12,1,43,11,11,1,31,4,5,4,8,0,34,45,0,50,20,117,0,3,4,9,1,1,0,0,2,11,5,0,9,0,0,1,0
81,27,73,46,8,96,15,18,3,4,4,48,996,6,13,1,4,232,26,33,4,9,2,54,6,7,8,91,5,6,8,11,1,12,68,4,53,18,204,0,3,9,6,2,2,0,0,1,2,1,0,6,0,0,0,0
82,15,75,38,15,87,10,19,0,1,3,27,997,7,7,1,8,251,21,35,25,3,0,30,4,7,5,80,8,9,5,11,0,9,46,3,51,16,111,0,1,1,11,1,0,0,1,2,13,2,0,3,0,1,1,0
83,13,45,44,5,70,4,23,0,0,1,15,957,7,6,0,0,167,16,29,2,0,1,13,4,6,3,10,2,3,1,0,2,11,60,7,34,6,95,0,2,2,3,6,1,0,0,0,0,0,0,2,0,0,2,0
84,14,73,49,5,88,10,32,1,0,1,38,882,10,41,0,5,93,18,26,1,7,0,7,8,0,2,38,5,2,7,20,1,8,48,3,44,21,115,0,3,6,2,5,1,1,0,0,11,6,1,1,0,1,1,0
85,27,78,53,9,113,17,45,2,1,2,72,1003,7,38,4,25,362,21,40,16,9,0,37,9,9,11,183,10,15,6,15,1,5,69,0,129,50,165,0,2,2,13,5,0,0,1,1,10,6,0,0,0,0,1,0
86,20,80,107,11,151,12,30,1,1,3,43,936,7,52,5,12,351,26,111,7,12,0,49,9,8,14,87,10,5,7,13,1,41,197,9,90,37,153,0,2,3,11,0,0,1,0,4,9,2,0,6,0,0,2,0
87,16,123,86,10,137,13,33,2,1,6,54,732,18,42,2,12,362,19,46,5,7,0,41,7,7,8,31,2,9,4,6,5,13,103,7,53,28,172,1,3,6,7,8,0,0,0,3,14,0,0,5,0,0,1,0
88,22,61,79,22,159,8,33,0,2,6,58,804,13,50,3,19,322,15,35,9,4,0,42,9,17,5,163,7,5,4,14,0,30,65,4,57,29,135,0,0,9,11,7,0,0,0,2,14,2,1,2,1,0,3,0
89,19,130,96,7,156,7,26,4,2,2,22,668,19,9,1,16,230,20,40,4,2,0,26,5,10,3,123,3,5,2,10,2,20,50,10,54,33,81,0,1,6,12,2,0,0,0,3,-4,1,2,2,1,0,2,0
90,8,30,30,7,146,10,16,0,2,2,26,652,13,12,3,8,132,12,14,3,3,1,17,4,13,1,135,1,5,8,2,0,19,41,1,29,20,82,0,1,0,7,2,1,0,0,2,13,1,0,-19,0,0,2,0
91,24,57,47,3,103,9,20,5,1,1,49,619,5,85,1,4,175,27,34,5,5,0,7,6,9,3,81,4,9,7,5,1,23,204,4,32,38,77,0,3,5,10,3,3,0,0,1,4,3,2,1,0,0,6,0
92,22,120,93,22,152,12,29,5,4,3,44,628,16,43,0,30,376,36,70,0,3,2,61,17,17,21,254,11,7,6,20,2,25,92,4,77,48,232,1,1,10,14,7,0,4,0,1,22,3,0,1,0,0,0,0
93,13,98,109,23,221,4,19,5,2,0,60,607,10,27,6,25,310,42,46,24,10,0,31,13,19,5,100,5,15,4,15,0,24,121,7,68,53,114,1,1,7,10,6,1,0,0,3,15,3,2,3,0,0,3,0
94,21,119,123,21,178,10,30,4,1,5,60,565,8,34,3,11,305,31,50,8,3,0,45,9,21,10,3,10,12,1,12,3,26,95,6,67,46,165,0,1,3,8,7,1,1,0,5,-4,0,0,23,0,0,2,0
95,14,108,71,11,196,5,24,4,4,3,59,547,13,18,2,17,249,115,50,8,0,1,35,9,21,9,63,7,14,5,19,1,38,125,11,61,34,107,1,2,8,8,6,0,0,0,3,12,0,0,8,0,0,1,0
96,12,80,73,7,174,4,37,2,2,1,9,567,13,8,7,30,246,-2,77,3,7,1,44,5,23,6,56,9,12,2,13,2,23,98,5,43,21,189,0,1,12,12,9,1,0,0,3,4,2,0,6,0,0,1,0
97,14,59,24,2,169,8,14,2,0,4,19,478,11,10,0,9,75,8,35,0,3,0,28,3,28,1,29,8,13,1,2,0,12,63,6,26,17,41,1,2,8,6,6,1,0,0,0,6,0,0,1,1,0,1,0
98,14,49,84,0,104,7,23,0,0,1,14,463,7,74,0,22,106,27,35,13,2,2,119,5,14,2,75,3,7,6,14,1,10,87,9,27,25,92,0,1,5,2,5,2,0,0,1,9,2,0,0,0,0,3,0
99,21,140,84,20,150,19,39,2,4,7,83,510,6,41,0,22,398,29,71,6,6,0,60,15,15,10,146,15,5,1,28,0,34,77,9,61,46,160,0,6,12,10,6,0,0,0,0,14,2,1,2,0,0,1,0
100,13,89,77,11,252,8,38,11,0,2,46,510,12,64,6,13,328,30,62,12,6,0,73,4,18,7,300,40,15,5,7,0,30,79,12,44,138,104,2,2,7,11,2,0,0,0,1,20,0,1,0,0,0,2,0
101,17,140,96,12,157,8,52,3,1,2,51,329,15,35,6,19,458,11,61,6,4,0,49,5,24,8,188,12,19,1,10,2,30,89,14,60,38,118,4,2,8,11,11,0,0,0,1,10,3,0,6,0,0,4,0
102,7,103,90,10,154,11,25,2,0,1,46,225,13,32,9,20,310,43,53,11,5,0,61,8,28,8,91,12,7,3,14,1,29,82,8,65,27,78,4,3,7,20,8,4,0,0,2,17,0,0,2,0,0,3,0
103,4,112,66,23,130,7,22,3,3,5,50,194,17,8,3,23,204,12,59,3,5,0,54,4,24,8,123,11,9,4,18,1,35,97,5,23,19,154,0,8,9,10,8,1,0,0,1,-1,1,0,1,0,0,3,0
104,7,56,22,9,158,5,15,2,1,0,15,541,24,7,2,8,129,10,30,5,1,1,17,4,24,0,49,8,11,2,5,2,44,0,9,19,17,29,0,4,9,12,12,1,0,0,1,2,0,0,2,0,0,0,0
105,6,41,62,0,86,1,24,1,0,0,20,212,21,60,0,18,39,9,36,4,5,0,18,11,9,0,37,8,7,12,9,0,24,120,4,22,18,86,0,4,5,7,5,0,0,0,0,8,0,0,0,0,0,0,0
106,17,170,89,33,122,13,41,3,6,4,72,240,14,49,6,23,334,52,73,10,9,0,62,11,27,9,326,13,6,6,21,0,29,77,19,51,79,44,3,3,5,32,6,0,0,0,4,17,2,0,2,0,0,0,0
107,18,134,92,31,208,9,30,4,3,2,68,928,15,32,19,20,305,18,53,10,12,0,51,8,30,6,154,9,13,3,21,0,0,85,12,52,90,71,5,4,6,32,7,6,0,1,1,28,1,0,0,0,0,1,0
108,22,162,83,24,132,12,31,6,2,6,61,250,18,24,3,24,252,23,60,7,1,0,37,16,23,7,239,11,8,1,20,1,56,79,12,41,46,93,2,1,9,22,3,0,0,0,0,26,0,0,3,0,0,0,0
109,12,123,89,67,150,10,43,1,0,3,69,152,11,45,7,16,151,16,57,8,2,0,33,2,26,6,125,4,19,3,32,0,43,77,12,19,35,50,0,0,11,13,9,2,0,0,1,14,0,0,5,0,0,1,0
110,10,100,82,15,138,14,27,3,5,3,46,226,19,2,10,17,164,7,54,5,1,0,43,8,24,4,69,10,7,5,11,0,15,58,9,40,25,133,3,0,8,12,10,2,0,0,1,7,0,0,1,0,0,1,0
111,14,64,37,4,139,2,24,2,1,0,6,214,4,3,2,7,139,4,30,0,1,0,18,0,20,2,26,1,12,0,10,0,12,35,13,19,10,25,0,3,3,9,9,0,0,0,0,3,0,0,3,0,0,1,0
112,18,54,51,6,129,9,27,2,1,3,14,205,8,37,0,10,55,17,39,6,6,0,32,13,13,2,27,15,5,2,10,0,11,41,6,29,16,33,0,3,1,5,8,1,0,0,1,10,2,0,2,1,0,3,0
113,15,137,82,20,33,9,32,3,5,0,44,281,14,50,9,26,198,23,73,9,16,0,38,8,23,4,78,9,8,14,18,1,41,33,18,39,79,90,5,1,12,22,11,2,0,0,0,32,0,0,1,1,0,1,0
